Spatial Frequency(Hz),Modulation(0-1),System time(milliseconds),Target Position(pixels),Cursor Position(pixels),Error(pixels),x-axis gain
60.0,1.0,1435093421629,257.0,160.0,97.0,2.0,
60.0,1.0,1435093421637,252.0,160.0,92.0,2.0,
60.0,1.0,1435093421644,252.0,160.0,92.0,2.0,
60.0,1.0,1435093421652,252.0,160.0,92.0,2.0,
60.0,1.0,1435093421661,252.0,160.0,92.0,2.0,
60.0,1.0,1435093421670,246.0,160.0,86.0,2.0,
60.0,1.0,1435093421684,246.0,160.0,86.0,2.0,
60.0,1.0,1435093421693,246.0,160.0,86.0,2.0,
60.0,1.0,1435093421700,246.0,160.0,86.0,2.0,
60.0,1.0,1435093421711,243.0,160.0,83.0,2.0,
60.0,1.0,1435093421719,243.0,160.0,83.0,2.0,
60.0,1.0,1435093421727,243.0,160.0,83.0,2.0,
60.0,1.0,1435093421733,243.0,160.0,83.0,2.0,
60.0,1.0,1435093421741,238.0,160.0,78.0,2.0,
60.0,1.0,1435093421749,238.0,160.0,78.0,2.0,
60.0,1.0,1435093421759,238.0,160.0,78.0,2.0,
60.0,1.0,1435093421767,238.0,160.0,78.0,2.0,
60.0,1.0,1435093421775,238.0,160.0,78.0,2.0,
60.0,1.0,1435093421782,238.0,160.0,78.0,2.0,
60.0,1.0,1435093421790,238.0,160.0,78.0,2.0,
60.0,1.0,1435093421796,238.0,160.0,78.0,2.0,
60.0,1.0,1435093421806,238.0,160.0,78.0,2.0,
60.0,1.0,1435093421813,238.0,160.0,78.0,2.0,
60.0,1.0,1435093421825,238.0,160.0,78.0,2.0,
60.0,1.0,1435093421832,238.0,160.0,78.0,2.0,
60.0,1.0,1435093421841,238.0,160.0,78.0,2.0,
60.0,1.0,1435093421848,238.0,160.0,78.0,2.0,
60.0,1.0,1435093421855,238.0,160.0,78.0,2.0,
60.0,1.0,1435093421863,238.0,160.0,78.0,2.0,
60.0,1.0,1435093421870,238.0,160.0,78.0,2.0,
60.0,1.0,1435093421878,238.0,160.0,78.0,2.0,
60.0,1.0,1435093421886,238.0,160.0,78.0,2.0,
60.0,1.0,1435093421894,238.0,160.0,78.0,2.0,
60.0,1.0,1435093421905,238.0,160.0,78.0,2.0,
60.0,1.0,1435093421913,238.0,160.0,78.0,2.0,
60.0,1.0,1435093421921,238.0,160.0,78.0,2.0,
60.0,1.0,1435093421928,238.0,160.0,78.0,2.0,
60.0,1.0,1435093421936,238.0,160.0,78.0,2.0,
60.0,1.0,1435093421944,238.0,160.0,78.0,2.0,
60.0,1.0,1435093421951,238.0,160.0,78.0,2.0,
60.0,1.0,1435093421960,238.0,160.0,78.0,2.0,
60.0,1.0,1435093421969,238.0,160.0,78.0,2.0,
60.0,1.0,1435093421977,238.0,160.0,78.0,2.0,
60.0,1.0,1435093421985,238.0,160.0,78.0,2.0,
60.0,1.0,1435093421992,238.0,160.0,78.0,2.0,
60.0,1.0,1435093421999,238.0,160.0,78.0,2.0,
60.0,1.0,1435093422007,238.0,160.0,78.0,2.0,
60.0,1.0,1435093422014,238.0,160.0,78.0,2.0,
60.0,1.0,1435093422021,238.0,160.0,78.0,2.0,
60.0,1.0,1435093422029,238.0,160.0,78.0,2.0,
60.0,1.0,1435093422037,238.0,160.0,78.0,2.0,
60.0,1.0,1435093422046,238.0,160.0,78.0,2.0,
60.0,1.0,1435093422059,238.0,160.0,78.0,2.0,
60.0,1.0,1435093422066,238.0,160.0,78.0,2.0,
60.0,1.0,1435093422074,238.0,160.0,78.0,2.0,
60.0,1.0,1435093422082,238.0,160.0,78.0,2.0,
60.0,1.0,1435093422090,238.0,160.0,78.0,2.0,
60.0,1.0,1435093422097,238.0,160.0,78.0,2.0,
60.0,1.0,1435093422106,238.0,160.0,78.0,2.0,
60.0,1.0,1435093422114,239.0,160.0,79.0,2.0,
60.0,1.0,1435093422123,239.0,160.0,79.0,2.0,
60.0,1.0,1435093422130,239.0,160.0,79.0,2.0,
60.0,1.0,1435093422138,239.0,160.0,79.0,2.0,
60.0,1.0,1435093422145,241.0,160.0,81.0,2.0,
60.0,1.0,1435093422153,241.0,160.0,81.0,2.0,
60.0,1.0,1435093422160,241.0,160.0,81.0,2.0,
60.0,1.0,1435093422168,241.0,160.0,81.0,2.0,
60.0,1.0,1435093422177,243.0,160.0,83.0,2.0,
60.0,1.0,1435093422185,243.0,160.0,83.0,2.0,
60.0,1.0,1435093422194,243.0,160.0,83.0,2.0,
60.0,1.0,1435093422204,243.0,160.0,83.0,2.0,
60.0,1.0,1435093422211,246.0,160.0,86.0,2.0,
60.0,1.0,1435093422219,246.0,160.0,86.0,2.0,
60.0,1.0,1435093422227,246.0,160.0,86.0,2.0,
60.0,1.0,1435093422235,246.0,160.0,86.0,2.0,
60.0,1.0,1435093422246,249.0,160.0,89.0,2.0,
60.0,1.0,1435093422253,249.0,160.0,89.0,2.0,
60.0,1.0,1435093422261,249.0,160.0,89.0,2.0,
60.0,1.0,1435093422268,249.0,160.0,89.0,2.0,
60.0,1.0,1435093422276,249.0,160.0,89.0,2.0,
60.0,1.0,1435093422285,253.0,160.0,93.0,2.0,
60.0,1.0,1435093422293,253.0,160.0,93.0,2.0,
60.0,1.0,1435093422300,253.0,160.0,93.0,2.0,
60.0,1.0,1435093422308,253.0,160.0,93.0,2.0,
60.0,1.0,1435093422315,257.0,160.0,97.0,2.0,
60.0,1.0,1435093422323,257.0,160.0,97.0,2.0,
60.0,1.0,1435093422331,257.0,160.0,97.0,2.0,
60.0,1.0,1435093422339,257.0,160.0,97.0,2.0,
60.0,1.0,1435093422345,260.0,160.0,100.0,2.0,
60.0,1.0,1435093422352,260.0,160.0,100.0,2.0,
60.0,1.0,1435093422361,260.0,160.0,100.0,2.0,
60.0,1.0,1435093422369,260.0,160.0,100.0,2.0,
60.0,1.0,1435093422378,264.0,160.0,104.0,2.0,
60.0,1.0,1435093422386,264.0,160.0,104.0,2.0,
60.0,1.0,1435093422393,264.0,160.0,104.0,2.0,
60.0,1.0,1435093422403,264.0,160.0,104.0,2.0,
60.0,1.0,1435093422411,267.0,160.0,107.0,2.0,
60.0,1.0,1435093422419,267.0,160.0,107.0,2.0,
60.0,1.0,1435093422427,267.0,160.0,107.0,2.0,
60.0,1.0,1435093422436,267.0,160.0,107.0,2.0,
60.0,1.0,1435093422444,270.0,160.0,110.0,2.0,
60.0,1.0,1435093422451,270.0,160.0,110.0,2.0,
60.0,1.0,1435093422459,270.0,160.0,110.0,2.0,
60.0,1.0,1435093422467,270.0,160.0,110.0,2.0,
60.0,1.0,1435093422475,270.0,160.0,110.0,2.0,
60.0,1.0,1435093422483,273.0,160.0,113.0,2.0,
60.0,1.0,1435093422491,273.0,160.0,113.0,2.0,
60.0,1.0,1435093422499,273.0,160.0,113.0,2.0,
60.0,1.0,1435093422508,277.0,160.0,117.0,2.0,
60.0,1.0,1435093422516,277.0,160.0,117.0,2.0,
60.0,1.0,1435093422524,277.0,160.0,117.0,2.0,
60.0,1.0,1435093422531,277.0,160.0,117.0,2.0,
60.0,1.0,1435093422539,277.0,160.0,117.0,2.0,
60.0,1.0,1435093422546,281.0,160.0,121.0,2.0,
60.0,1.0,1435093422557,281.0,160.0,121.0,2.0,
60.0,1.0,1435093422565,281.0,160.0,121.0,2.0,
60.0,1.0,1435093422574,281.0,160.0,121.0,2.0,
60.0,1.0,1435093422582,284.0,160.0,124.0,2.0,
60.0,1.0,1435093422590,284.0,160.0,124.0,2.0,
60.0,1.0,1435093422597,284.0,160.0,124.0,2.0,
60.0,1.0,1435093422605,284.0,160.0,124.0,2.0,
60.0,1.0,1435093422612,284.0,160.0,124.0,2.0,
60.0,1.0,1435093422620,289.0,160.0,129.0,2.0,
60.0,1.0,1435093422627,289.0,160.0,129.0,2.0,
60.0,1.0,1435093422635,289.0,160.0,129.0,2.0,
60.0,1.0,1435093422642,289.0,160.0,129.0,2.0,
60.0,1.0,1435093422648,289.0,160.0,129.0,2.0,
60.0,1.0,1435093422656,289.0,160.0,129.0,2.0,
60.0,1.0,1435093422664,289.0,160.0,129.0,2.0,
60.0,1.0,1435093422672,289.0,160.0,129.0,2.0,
60.0,1.0,1435093422679,289.0,160.0,129.0,2.0,
60.0,1.0,1435093422688,292.0,160.0,132.0,2.0,
60.0,1.0,1435093422695,292.0,160.0,132.0,2.0,
60.0,1.0,1435093422701,292.0,160.0,132.0,2.0,
60.0,1.0,1435093422709,292.0,160.0,132.0,2.0,
60.0,1.0,1435093422716,292.0,160.0,132.0,2.0,
60.0,1.0,1435093422724,296.0,160.0,136.0,2.0,
60.0,1.0,1435093422730,296.0,160.0,136.0,2.0,
60.0,1.0,1435093422741,296.0,160.0,136.0,2.0,
60.0,1.0,1435093422748,296.0,160.0,136.0,2.0,
60.0,1.0,1435093422758,299.0,160.0,139.0,2.0,
60.0,1.0,1435093422769,299.0,160.0,139.0,2.0,
60.0,1.0,1435093422777,299.0,160.0,139.0,2.0,
60.0,1.0,1435093422784,299.0,160.0,139.0,2.0,
60.0,1.0,1435093422792,300.0,160.0,140.0,2.0,
60.0,1.0,1435093422800,300.0,160.0,140.0,2.0,
60.0,1.0,1435093422809,300.0,160.0,140.0,2.0,
60.0,1.0,1435093422818,302.0,160.0,142.0,2.0,
60.0,1.0,1435093422826,302.0,160.0,142.0,2.0,
60.0,1.0,1435093422834,302.0,160.0,142.0,2.0,
60.0,1.0,1435093422842,302.0,160.0,142.0,2.0,
60.0,1.0,1435093422850,302.0,160.0,142.0,2.0,
60.0,1.0,1435093422858,305.0,160.0,145.0,2.0,
60.0,1.0,1435093422866,305.0,160.0,145.0,2.0,
60.0,1.0,1435093422878,305.0,160.0,145.0,2.0,
60.0,1.0,1435093422887,308.0,160.0,148.0,2.0,
60.0,1.0,1435093422895,308.0,160.0,148.0,2.0,
60.0,1.0,1435093422903,308.0,160.0,148.0,2.0,
60.0,1.0,1435093422913,308.0,160.0,148.0,2.0,
60.0,1.0,1435093422922,313.0,160.0,153.0,2.0,
60.0,1.0,1435093422930,313.0,160.0,153.0,2.0,
60.0,1.0,1435093422937,313.0,160.0,153.0,2.0,
60.0,1.0,1435093422945,313.0,160.0,153.0,2.0,
60.0,1.0,1435093422955,317.0,160.0,157.0,2.0,
60.0,1.0,1435093422962,317.0,160.0,157.0,2.0,
60.0,1.0,1435093422970,317.0,160.0,157.0,2.0,
60.0,1.0,1435093422977,317.0,160.0,157.0,2.0,
60.0,1.0,1435093422985,317.0,160.0,157.0,2.0,
60.0,1.0,1435093422992,322.0,160.0,162.0,2.0,
60.0,1.0,1435093423000,322.0,160.0,162.0,2.0,
60.0,1.0,1435093423008,322.0,160.0,162.0,2.0,
60.0,1.0,1435093423019,322.0,160.0,162.0,2.0,
60.0,1.0,1435093423026,325.0,160.0,165.0,2.0,
60.0,1.0,1435093423033,325.0,160.0,165.0,2.0,
60.0,1.0,1435093423040,325.0,160.0,165.0,2.0,
60.0,1.0,1435093423048,325.0,160.0,165.0,2.0,
60.0,1.0,1435093423055,325.0,160.0,165.0,2.0,
60.0,1.0,1435093423062,328.0,160.0,168.0,2.0,
60.0,1.0,1435093423071,328.0,160.0,168.0,2.0,
60.0,1.0,1435093423079,328.0,160.0,168.0,2.0,
60.0,1.0,1435093423089,330.0,160.0,170.0,2.0,
60.0,1.0,1435093423097,330.0,160.0,170.0,2.0,
60.0,1.0,1435093423104,330.0,160.0,170.0,2.0,
60.0,1.0,1435093423112,330.0,160.0,170.0,2.0,
60.0,1.0,1435093423119,330.0,160.0,170.0,2.0,
60.0,1.0,1435093423126,333.0,160.0,173.0,2.0,
60.0,1.0,1435093423132,333.0,160.0,173.0,2.0,
60.0,1.0,1435093423141,333.0,160.0,173.0,2.0,
60.0,1.0,1435093423151,333.0,160.0,173.0,2.0,
60.0,1.0,1435093423159,333.0,160.0,173.0,2.0,
60.0,1.0,1435093423166,333.0,160.0,173.0,2.0,
60.0,1.0,1435093423174,333.0,160.0,173.0,2.0,
60.0,1.0,1435093423182,333.0,160.0,173.0,2.0,
60.0,1.0,1435093423190,337.0,160.0,177.0,2.0,
60.0,1.0,1435093423197,337.0,160.0,177.0,2.0,
60.0,1.0,1435093423205,337.0,160.0,177.0,2.0,
60.0,1.0,1435093423212,337.0,160.0,177.0,2.0,
60.0,1.0,1435093423223,340.0,160.0,180.0,2.0,
60.0,1.0,1435093423230,340.0,160.0,180.0,2.0,
60.0,1.0,1435093423237,340.0,160.0,180.0,2.0,
60.0,1.0,1435093423244,340.0,160.0,180.0,2.0,
60.0,1.0,1435093423252,340.0,160.0,180.0,2.0,
60.0,1.0,1435093423258,343.0,160.0,183.0,2.0,
60.0,1.0,1435093423266,343.0,160.0,183.0,2.0,
60.0,1.0,1435093423274,343.0,160.0,183.0,2.0,
60.0,1.0,1435093423284,343.0,160.0,183.0,2.0,
60.0,1.0,1435093423292,348.0,160.0,188.0,2.0,
60.0,1.0,1435093423298,348.0,160.0,188.0,2.0,
60.0,1.0,1435093423306,348.0,160.0,188.0,2.0,
60.0,1.0,1435093423313,348.0,160.0,188.0,2.0,
60.0,1.0,1435093423321,354.0,160.0,194.0,2.0,
60.0,1.0,1435093423328,354.0,160.0,194.0,2.0,
60.0,1.0,1435093423337,354.0,160.0,194.0,2.0,
60.0,1.0,1435093423349,354.0,160.0,194.0,2.0,
60.0,1.0,1435093423358,356.0,160.0,196.0,2.0,
60.0,1.0,1435093423365,356.0,160.0,196.0,2.0,
60.0,1.0,1435093423373,356.0,160.0,196.0,2.0,
60.0,1.0,1435093423380,356.0,160.0,196.0,2.0,
60.0,1.0,1435093423389,356.0,160.0,196.0,2.0,
60.0,1.0,1435093423395,358.0,160.0,198.0,2.0,
60.0,1.0,1435093423403,358.0,160.0,198.0,2.0,
60.0,1.0,1435093423410,358.0,160.0,198.0,2.0,
60.0,1.0,1435093423421,358.0,160.0,198.0,2.0,
60.0,1.0,1435093423429,358.0,160.0,198.0,2.0,
60.0,1.0,1435093423439,358.0,160.0,198.0,2.0,
60.0,1.0,1435093423446,358.0,160.0,198.0,2.0,
60.0,1.0,1435093423455,358.0,160.0,198.0,2.0,
60.0,1.0,1435093423461,359.0,160.0,199.0,2.0,
60.0,1.0,1435093423468,359.0,160.0,199.0,2.0,
60.0,1.0,1435093423474,359.0,160.0,199.0,2.0,
60.0,1.0,1435093423480,359.0,160.0,199.0,2.0,
60.0,1.0,1435093423488,359.0,160.0,199.0,2.0,
60.0,1.0,1435093423496,359.0,160.0,199.0,2.0,
60.0,1.0,1435093423504,360.0,160.0,200.0,2.0,
60.0,1.0,1435093423515,360.0,160.0,200.0,2.0,
60.0,1.0,1435093423532,363.0,160.0,203.0,2.0,
60.0,1.0,1435093423543,363.0,160.0,203.0,2.0,
60.0,1.0,1435093423551,363.0,160.0,203.0,2.0,
60.0,1.0,1435093423558,363.0,160.0,203.0,2.0,
60.0,1.0,1435093423565,365.0,160.0,205.0,2.0,
60.0,1.0,1435093423575,365.0,160.0,205.0,2.0,
60.0,1.0,1435093423584,365.0,160.0,205.0,2.0,
60.0,1.0,1435093423599,366.0,160.0,206.0,2.0,
60.0,1.0,1435093423616,366.0,160.0,206.0,2.0,
60.0,1.0,1435093423628,366.0,160.0,206.0,2.0,
60.0,1.0,1435093423646,366.0,160.0,206.0,2.0,
60.0,1.0,1435093423654,366.0,160.0,206.0,2.0,
60.0,1.0,1435093423662,366.0,160.0,206.0,2.0,
60.0,1.0,1435093423683,366.0,160.0,206.0,2.0,
60.0,1.0,1435093423691,366.0,160.0,206.0,2.0,
60.0,1.0,1435093423698,366.0,160.0,206.0,2.0,
60.0,1.0,1435093423715,366.0,160.0,206.0,2.0,
60.0,1.0,1435093423729,366.0,160.0,206.0,2.0,
60.0,1.0,1435093423736,366.0,160.0,206.0,2.0,
60.0,1.0,1435093423748,366.0,160.0,206.0,2.0,
60.0,1.0,1435093423761,366.0,160.0,206.0,2.0,
60.0,1.0,1435093423769,366.0,160.0,206.0,2.0,
60.0,1.0,1435093423783,366.0,160.0,206.0,2.0,
60.0,1.0,1435093423796,365.0,160.0,205.0,2.0,
60.0,1.0,1435093423810,365.0,160.0,205.0,2.0,
60.0,1.0,1435093423818,365.0,160.0,205.0,2.0,
60.0,1.0,1435093423825,365.0,160.0,205.0,2.0,
60.0,1.0,1435093423833,365.0,160.0,205.0,2.0,
60.0,1.0,1435093423845,365.0,160.0,205.0,2.0,
60.0,1.0,1435093423853,365.0,160.0,205.0,2.0,
60.0,1.0,1435093423863,360.0,160.0,200.0,2.0,
60.0,1.0,1435093423871,360.0,160.0,200.0,2.0,
60.0,1.0,1435093423879,360.0,160.0,200.0,2.0,
60.0,1.0,1435093423895,355.0,160.0,195.0,2.0,
60.0,1.0,1435093423911,355.0,160.0,195.0,2.0,
60.0,1.0,1435093423919,355.0,160.0,195.0,2.0,
60.0,1.0,1435093423927,350.0,160.0,190.0,2.0,
60.0,1.0,1435093423934,350.0,160.0,190.0,2.0,
60.0,1.0,1435093423946,350.0,160.0,190.0,2.0,
60.0,1.0,1435093423954,347.0,160.0,187.0,2.0,
60.0,1.0,1435093423965,347.0,160.0,187.0,2.0,
60.0,1.0,1435093423982,347.0,160.0,187.0,2.0,
60.0,1.0,1435093423992,344.0,160.0,184.0,2.0,
60.0,1.0,1435093424000,344.0,160.0,184.0,2.0,
60.0,1.0,1435093424013,344.0,160.0,184.0,2.0,
60.0,1.0,1435093424025,341.0,160.0,181.0,2.0,
60.0,1.0,1435093424034,341.0,160.0,181.0,2.0,
60.0,1.0,1435093424048,341.0,160.0,181.0,2.0,
60.0,1.0,1435093424062,337.0,160.0,177.0,2.0,
60.0,1.0,1435093424081,337.0,160.0,177.0,2.0,
60.0,1.0,1435093424090,332.0,160.0,172.0,2.0,
60.0,1.0,1435093424097,332.0,160.0,172.0,2.0,
60.0,1.0,1435093424113,332.0,160.0,172.0,2.0,
60.0,1.0,1435093424126,329.0,160.0,169.0,2.0,
60.0,1.0,1435093424133,329.0,160.0,169.0,2.0,
60.0,1.0,1435093424148,329.0,160.0,169.0,2.0,
60.0,1.0,1435093424163,327.0,160.0,167.0,2.0,
60.0,1.0,1435093424170,327.0,160.0,167.0,2.0,
60.0,1.0,1435093424176,327.0,160.0,167.0,2.0,
60.0,1.0,1435093424184,327.0,160.0,167.0,2.0,
60.0,1.0,1435093424192,324.0,160.0,164.0,2.0,
60.0,1.0,1435093424200,324.0,160.0,164.0,2.0,
60.0,1.0,1435093424207,324.0,160.0,164.0,2.0,
60.0,1.0,1435093424215,324.0,160.0,164.0,2.0,
60.0,1.0,1435093424222,321.0,160.0,161.0,2.0,
60.0,1.0,1435093424230,321.0,160.0,161.0,2.0,
60.0,1.0,1435093424247,321.0,160.0,161.0,2.0,
60.0,1.0,1435093424255,318.0,160.0,158.0,2.0,
60.0,1.0,1435093424263,318.0,160.0,158.0,2.0,
60.0,1.0,1435093424271,318.0,160.0,158.0,2.0,
60.0,1.0,1435093424277,318.0,160.0,158.0,2.0,
60.0,1.0,1435093424285,314.0,160.0,154.0,2.0,
60.0,1.0,1435093424297,314.0,160.0,154.0,2.0,
60.0,1.0,1435093424305,314.0,160.0,154.0,2.0,
60.0,1.0,1435093424312,314.0,160.0,154.0,2.0,
60.0,1.0,1435093424323,311.0,160.0,151.0,2.0,
60.0,1.0,1435093424330,311.0,160.0,151.0,2.0,
60.0,1.0,1435093424347,311.0,160.0,151.0,2.0,
60.0,1.0,1435093424363,311.0,160.0,151.0,2.0,
60.0,1.0,1435093424375,311.0,160.0,151.0,2.0,
60.0,1.0,1435093424383,311.0,160.0,151.0,2.0,
60.0,1.0,1435093424389,311.0,160.0,151.0,2.0,
60.0,1.0,1435093424397,311.0,160.0,151.0,2.0,
60.0,1.0,1435093424405,311.0,160.0,151.0,2.0,
60.0,1.0,1435093424413,306.0,160.0,146.0,2.0,
60.0,1.0,1435093424424,306.0,160.0,146.0,2.0,
60.0,1.0,1435093424432,306.0,160.0,146.0,2.0,
60.0,1.0,1435093424439,306.0,160.0,146.0,2.0,
60.0,1.0,1435093424445,299.0,160.0,139.0,2.0,
60.0,1.0,1435093424461,299.0,160.0,139.0,2.0,
60.0,1.0,1435093424469,299.0,160.0,139.0,2.0,
60.0,1.0,1435093424476,299.0,160.0,139.0,2.0,
60.0,1.0,1435093424489,296.0,160.0,136.0,2.0,
60.0,1.0,1435093424499,296.0,160.0,136.0,2.0,
60.0,1.0,1435093424511,292.0,160.0,132.0,2.0,
60.0,1.0,1435093424527,292.0,160.0,132.0,2.0,
60.0,1.0,1435093424535,292.0,160.0,132.0,2.0,
60.0,1.0,1435093424546,287.0,160.0,127.0,2.0,
60.0,1.0,1435093424561,287.0,160.0,127.0,2.0,
60.0,1.0,1435093424577,287.0,160.0,127.0,2.0,
60.0,1.0,1435093424591,285.0,160.0,125.0,2.0,
60.0,1.0,1435093424598,285.0,160.0,125.0,2.0,
60.0,1.0,1435093424606,285.0,160.0,125.0,2.0,
60.0,1.0,1435093424615,284.0,160.0,124.0,2.0,
60.0,1.0,1435093424624,284.0,160.0,124.0,2.0,
60.0,1.0,1435093424632,284.0,160.0,124.0,2.0,
60.0,1.0,1435093424639,284.0,160.0,124.0,2.0,
60.0,1.0,1435093424647,281.0,160.0,121.0,2.0,
60.0,1.0,1435093424654,281.0,160.0,121.0,2.0,
60.0,1.0,1435093424661,281.0,160.0,121.0,2.0,
60.0,1.0,1435093424669,281.0,160.0,121.0,2.0,
60.0,1.0,1435093424677,281.0,160.0,121.0,2.0,
60.0,1.0,1435093424685,280.0,160.0,120.0,2.0,
60.0,1.0,1435093424692,280.0,160.0,120.0,2.0,
60.0,1.0,1435093424701,280.0,160.0,120.0,2.0,
60.0,1.0,1435093424708,280.0,160.0,120.0,2.0,
60.0,1.0,1435093424714,278.0,160.0,118.0,2.0,
60.0,1.0,1435093424722,278.0,160.0,118.0,2.0,
60.0,1.0,1435093424730,278.0,160.0,118.0,2.0,
60.0,1.0,1435093424737,278.0,160.0,118.0,2.0,
60.0,1.0,1435093424744,278.0,160.0,118.0,2.0,
60.0,1.0,1435093424752,275.0,160.0,115.0,2.0,
60.0,1.0,1435093424759,275.0,160.0,115.0,2.0,
60.0,1.0,1435093424768,275.0,160.0,115.0,2.0,
60.0,1.0,1435093424775,275.0,160.0,115.0,2.0,
60.0,1.0,1435093424783,275.0,160.0,115.0,2.0,
60.0,1.0,1435093424791,275.0,160.0,115.0,2.0,
60.0,1.0,1435093424799,275.0,160.0,115.0,2.0,
60.0,1.0,1435093424807,275.0,160.0,115.0,2.0,
60.0,1.0,1435093424814,275.0,160.0,115.0,2.0,
60.0,1.0,1435093424822,275.0,160.0,115.0,2.0,
60.0,1.0,1435093424828,275.0,160.0,115.0,2.0,
60.0,1.0,1435093424836,275.0,160.0,115.0,2.0,
60.0,1.0,1435093424844,915.0,160.0,755.0,2.0,
60.0,1.0,1435093424852,915.0,160.0,755.0,2.0,
60.0,1.0,1435093424860,915.0,160.0,755.0,2.0,
60.0,1.0,1435093424868,915.0,160.0,755.0,2.0,
60.0,1.0,1435093424875,915.0,160.0,755.0,2.0,
60.0,1.0,1435093424883,915.0,160.0,755.0,2.0,
60.0,1.0,1435093424890,915.0,160.0,755.0,2.0,
60.0,1.0,1435093424898,915.0,160.0,755.0,2.0,
60.0,1.0,1435093424904,915.0,160.0,755.0,2.0,
60.0,1.0,1435093424914,915.0,160.0,755.0,2.0,
60.0,1.0,1435093424921,915.0,160.0,755.0,2.0,
60.0,1.0,1435093424931,915.0,160.0,755.0,2.0,
60.0,1.0,1435093424938,915.0,160.0,755.0,2.0,
60.0,1.0,1435093424946,915.0,160.0,755.0,2.0,
60.0,1.0,1435093424953,915.0,160.0,755.0,2.0,
60.0,1.0,1435093424961,915.0,160.0,755.0,2.0,
60.0,1.0,1435093424969,915.0,160.0,755.0,2.0,
60.0,1.0,1435093424975,915.0,160.0,755.0,2.0,
60.0,1.0,1435093424982,916.0,160.0,756.0,2.0,
60.0,1.0,1435093424997,916.0,160.0,756.0,2.0,
60.0,1.0,1435093425005,916.0,160.0,756.0,2.0,
60.0,1.0,1435093425012,919.0,160.0,759.0,2.0,
60.0,1.0,1435093425021,919.0,160.0,759.0,2.0,
60.0,1.0,1435093425030,919.0,160.0,759.0,2.0,
60.0,1.0,1435093425037,919.0,160.0,759.0,2.0,
60.0,1.0,1435093425046,922.0,160.0,762.0,2.0,
60.0,1.0,1435093425055,922.0,160.0,762.0,2.0,
60.0,1.0,1435093425064,922.0,160.0,762.0,2.0,
60.0,1.0,1435093425071,922.0,160.0,762.0,2.0,
60.0,1.0,1435093425078,925.0,160.0,765.0,2.0,
60.0,1.0,1435093425086,925.0,160.0,765.0,2.0,
60.0,1.0,1435093425094,925.0,160.0,765.0,2.0,
60.0,1.0,1435093425102,925.0,160.0,765.0,2.0,
60.0,1.0,1435093425110,933.0,160.0,773.0,2.0,
60.0,1.0,1435093425120,933.0,160.0,773.0,2.0,
60.0,1.0,1435093425128,933.0,160.0,773.0,2.0,
60.0,1.0,1435093425136,933.0,160.0,773.0,2.0,
60.0,1.0,1435093425143,940.0,160.0,780.0,2.0,
60.0,1.0,1435093425151,940.0,160.0,780.0,2.0,
60.0,1.0,1435093425158,940.0,160.0,780.0,2.0,
60.0,1.0,1435093425166,940.0,160.0,780.0,2.0,
60.0,1.0,1435093425174,940.0,160.0,780.0,2.0,
60.0,1.0,1435093425182,946.0,160.0,786.0,2.0,
60.0,1.0,1435093425189,946.0,160.0,786.0,2.0,
60.0,1.0,1435093425196,946.0,160.0,786.0,2.0,
60.0,1.0,1435093425203,946.0,160.0,786.0,2.0,
60.0,1.0,1435093425211,950.0,160.0,790.0,2.0,
60.0,1.0,1435093425219,950.0,160.0,790.0,2.0,
60.0,1.0,1435093425230,950.0,160.0,790.0,2.0,
60.0,1.0,1435093425238,950.0,160.0,790.0,2.0,
60.0,1.0,1435093425247,954.0,160.0,794.0,2.0,
60.0,1.0,1435093425255,954.0,160.0,794.0,2.0,
60.0,1.0,1435093425262,954.0,160.0,794.0,2.0,
60.0,1.0,1435093425270,954.0,160.0,794.0,2.0,
60.0,1.0,1435093425277,954.0,160.0,794.0,2.0,
60.0,1.0,1435093425285,958.0,160.0,798.0,2.0,
60.0,1.0,1435093425294,958.0,160.0,798.0,2.0,
60.0,1.0,1435093425301,958.0,160.0,798.0,2.0,
60.0,1.0,1435093425311,958.0,160.0,798.0,2.0,
60.0,1.0,1435093425319,963.0,160.0,803.0,2.0,
60.0,1.0,1435093425326,963.0,160.0,803.0,2.0,
60.0,1.0,1435093425334,963.0,160.0,803.0,2.0,
60.0,1.0,1435093425340,963.0,160.0,803.0,2.0,
60.0,1.0,1435093425348,963.0,160.0,803.0,2.0,
60.0,1.0,1435093425355,967.0,160.0,807.0,2.0,
60.0,1.0,1435093425364,967.0,160.0,807.0,2.0,
60.0,1.0,1435093425371,967.0,160.0,807.0,2.0,
60.0,1.0,1435093425379,967.0,160.0,807.0,2.0,
60.0,1.0,1435093425387,971.0,160.0,811.0,2.0,
60.0,1.0,1435093425393,971.0,160.0,811.0,2.0,
60.0,1.0,1435093425402,971.0,160.0,811.0,2.0,
60.0,1.0,1435093425410,971.0,160.0,811.0,2.0,
60.0,1.0,1435093425418,974.0,160.0,814.0,2.0,
60.0,1.0,1435093425426,974.0,160.0,814.0,2.0,
60.0,1.0,1435093425434,974.0,160.0,814.0,2.0,
60.0,1.0,1435093425445,976.0,160.0,816.0,2.0,
60.0,1.0,1435093425453,976.0,160.0,816.0,2.0,
60.0,1.0,1435093425460,976.0,160.0,816.0,2.0,
60.0,1.0,1435093425468,976.0,160.0,816.0,2.0,
60.0,1.0,1435093425474,976.0,160.0,816.0,2.0,
60.0,1.0,1435093425481,979.0,160.0,819.0,2.0,
